timeindex,hydro_SDE,onshore_SDE,pv_SDE,chp_SDE,li-ion_SDE,redox_SDE,phs_SDE,import_export,electricity_SDE,excess_SDE,,
2050-07-26 05:00:00+00:00,1070.4733,586.82069,28410.845,14527.187,0,0,0,4936.7569,45294.4459442348,0,,
2050-07-26 06:00:00+00:00,1069.3499,98.149655,54206.335,0,0,0,0,3486.2494,51223.1090485982,0,,
2050-07-26 07:00:00+00:00,1068.2265,80.493103,81916.639,0,-9967.628,0,0,-4013.1825,54442.9398379774,4908.3499,,
2050-07-26 08:00:00+00:00,1067.103,114.76759,105376.99,0,0,0,0,0,55849.0855531115,41485.358,,
2050-07-26 09:00:00+00:00,1065.9796,251.34621,118695.06,0,-12833,0,0,-64.129832,57307.4107299964,37085.316,,
2050-07-26 10:00:00+00:00,1064.8562,385.32828,122820.47,0,-12833,0,0,-177.45181,58847.6036364953,44461.75,,
2050-07-26 11:00:00+00:00,1063.7328,400.90759,120360.79,0,-12833,-525.82198,0,-2215.7177,57971.349011718,40619.849,,
2050-07-26 12:00:00+00:00,1062.6094,327.68483,114359.49,0,-12833,-762.6,0,-36458.333,57269.6256618054,1081.1941,,
2050-07-26 13:00:00+00:00,1061.486,247.19172,102084.45,0,-12833,-762.6,0,-7202.2378,55860.7809313614,0,,
2050-07-26 14:00:00+00:00,1060.3626,198.89586,82586.045,0,-12833,-762.6,0,-7686.7468,54620.1699644169,0,,
2050-07-26 15:00:00+00:00,1059.2392,183.83586,59958.558,0,0,0,0,-3709.67,53221.2214051282,0,,
2050-07-26 16:00:00+00:00,1058.1158,242.51793,37603.504,14514.401,0,0,0,274.41323,52816.3809794602,0,,
2050-07-26 17:00:00+00:00,1056.9924,528.13862,17536.886,19356.71,0,762.6,8227,4979.1997,52447.5264148895,0,,
2050-07-26 18:00:00+00:00,1055.869,1446.2793,3043.4631,21229.025,12833,0,8227,3679.9579,51514.5941059585,0,,
2050-07-26 19:00:00+00:00,1054.7456,2670.2938,0,21256.86,7170.738,0,8227,9143.1421,49522.7792607938,0,,
2050-07-26 20:00:00+00:00,1053.6222,3545.3317,0,19131.574,9654.4514,0,8227,6959.8752,48571.8540622481,0,,
2050-07-26 21:00:00+00:00,1052.4988,4065.1614,0,12738.523,8269.8273,725.69758,8227,11351.091,46429.7984250658,0,,
2050-07-26 22:00:00+00:00,1051.3754,4042.3117,0,6107.2365,3396.5349,0,8227,19242.06,42066.5183545292,0,,
2050-07-26 23:00:00+00:00,1050.252,3601.9366,0,877.52591,12833,0,8227,11938.499,38528.2130915004,0,,
2050-07-27 00:00:00+00:00,1049.1286,3035.369,0,1389.1992,2543.6443,0,8227,20551.155,36795.4960205219,0,,
2050-07-27 01:00:00+00:00,1048.0512,2427.7759,0,1381.0124,6771.1576,0,8227,16132.617,35987.6145400156,0,,
2050-07-27 02:00:00+00:00,1046.9739,1796.8138,0,3198.476,3703.0243,0,8227,18047.714,36020.0017413219,0,,
2050-07-27 03:00:00+00:00,1045.8965,1097.8221,70.054138,8054.0511,12833,762.6,8227,4768.9471,36859.3708605216,0,,
2050-07-27 04:00:00+00:00,1044.8192,542.16,8367.5776,18622.356,0,0,8227,2743.5982,39547.5112705818,0,,
2050-07-27 05:00:00+00:00,1043.7418,57.643448,28216.25,16438.572,0,0,0,2514.4805,46074.4385277061,0,,
2050-07-27 06:00:00+00:00,1042.6644,16.617931,54050.659,318.98775,0,0,0,2682.1259,52134.4498081244,0,,
2050-07-27 07:00:00+00:00,1041.5871,224.86138,79939.555,0,-12833,0,0,-3156.0508,55051.1000800255,2073.7278,,
2050-07-27 08:00:00+00:00,1040.5097,292.37172,99508.011,0,-12833,0,0,-4060.459,56672.261071658,15176.517,,
2050-07-27 09:00:00+00:00,1039.4324,260.69379,107844.45,0,-12833,0,0,-3630.3813,58377.0890818665,27179.283,,
2050-07-27 10:00:00+00:00,1038.355,221.74552,109128.78,0,-12833,-525.82198,0,-3881.9851,59622.1982712146,26786.456,,
2050-07-27 11:00:00+00:00,1037.2777,206.16621,105789.53,0,-12833,-762.6,0,-23629.828,58996.9447840319,0,,
2050-07-27 12:00:00+00:00,1036.2003,222.78414,96199.899,0,-12833,-762.6,0,-5472.0983,58077.5071423119,14223.324,,
2050-07-27 13:00:00+00:00,1035.123,286.14,82119.017,0,-9967.628,-762.6,0,-5636.6323,56999.7319901151,0,,
2050-07-27 14:00:00+00:00,1034.0456,431.5469,64512.077,0,0,0,0,-4531.4758,55742.9274225175,0,,
2050-07-27 15:00:00+00:00,1032.9683,647.58,47014.11,4776.0917,0,0,0,2234.5057,54113.6696305587,0,,
2050-07-27 16:00:00+00:00,1031.8909,982.53517,30660.361,12010.718,0,0,4948.5235,4238.5355,53872.5646641193,0,,
2050-07-27 17:00:00+00:00,1030.8136,1621.2869,14672.45,13051.257,4028.4499,0,8227,10807.678,53438.9356150682,0,,
2050-07-27 18:00:00+00:00,1029.7362,3045.7552,2389.6245,14723.815,10810.402,762.6,8227,11462.192,52451.1249928126,0,,
2050-07-27 19:00:00+00:00,1028.6589,4643.1538,0,15210.109,2709.7976,0,8227,18594.709,50413.4281972627,0,,
2050-07-27 20:00:00+00:00,1027.5815,5665.6759,0,13378.728,1941.8489,0,8227,19218.07,49458.904420794,0,,
2050-07-27 21:00:00+00:00,1026.5042,6089.4331,0,8696.7128,0,0,8227,23130.557,47170.2065695172,0,,
2050-07-27 22:00:00+00:00,1025.4268,5818.3531,0,3211.5749,12833,0,8227,11354.205,42469.5594912354,0,,
2050-07-27 23:00:00+00:00,1024.3495,5003.5552,0,139.07899,12833,0,8227,11674.582,38901.5658784749,0,,
2050-07-28 00:00:00+00:00,1023.2721,3982.591,0,638.47214,12833,0,8227,10213.513,36917.8478336368,0,,
2050-07-28 01:00:00+00:00,1022.3235,3049.9097,0,590.98886,6420.7345,0,8227,16524.618,35835.5744590365,0,,
2050-07-28 02:00:00+00:00,1021.3749,2274.5793,0,2312.6672,2765.1449,725.69758,8227,18620.666,35947.1304565149,0,,
2050-07-28 03:00:00+00:00,1020.4263,1678.411,46.702759,6835.8593,12833,762.6,8227,5503.9523,36907.9517443487,0,,
2050-07-28 04:00:00+00:00,1019.4778,1285.8124,6515.0348,17004.65,0,0,8227,5555.8126,39607.7875326585,0,,
2050-07-28 05:00:00+00:00,1018.5292,539.04414,23514.839,17968.092,0,0,0,3946.6607,45762.2615654211,0,,
2050-07-28 06:00:00+00:00,1017.5806,503.21172,46835.083,3733.6714,0,0,0,3850.0695,51403.0381084799,0,,
2050-07-28 07:00:00+00:00,1016.632,804.41172,71891.113,0,-10578.007,0,0,-789.95999,54775.8086233187,0,,
2050-07-28 08:00:00+00:00,1015.6834,1132.0966,94565.302,0,0,0,0,0,56174.7571826075,33190.357,,
2050-07-28 09:00:00+00:00,1014.7348,1640.5014,109409,0,-9632.5109,0,0,0,57577.3043198189,38165.799,,
2050-07-28 10:00:00+00:00,1013.7862,2254.8455,114554.08,0,-12833,0,0,0,58923.1738547442,39734.782,,
2050-07-28 11:00:00+00:00,1012.8376,2791.2931,110638.84,0,-12833,-525.82198,0,0,58390.5837490775,36541.281,,
2050-07-28 12:00:00+00:00,1011.889,3128.3255,97865.631,0,-12833,-762.6,0,0,57584.5014756647,25117.019,,
2050-07-28 13:00:00+00:00,1010.9405,3318.3931,87396.429,0,-12833,-762.6,0,0,56459.0451659894,16100.728,,
2050-07-28 14:00:00+00:00,1009.9919,3465.3579,71782.14,0,-12833,-762.6,0,0,55199.5415830819,2147.6385,,
2050-07-28 15:00:00+00:00,1009.0433,3612.3228,53342.334,0,-2590.1103,0,0,4288.0975,54086.6802961367,0,,
2050-07-28 16:00:00+00:00,1008.0947,3697.4897,33734.959,6207.9676,0,0,0,9954.2869,53537.8965898164,0,,
2050-07-28 17:00:00+00:00,1007.1461,3610.7648,16128.019,11289.464,7266.3095,762.6,0,12800.658,52864.9618632875,0,,
2050-07-28 18:00:00+00:00,1006.1975,4352.34,2654.2734,12836.764,12833,762.6,6538.6478,10595.546,51579.3685904389,0,,
2050-07-28 19:00:00+00:00,1005.2489,5932.0821,0,13386.915,12833,454.39502,0,15861.658,49473.298732486,0,,
2050-07-28 20:00:00+00:00,1004.3003,7016.4021,0,11658.687,12833,271.30256,0,15883.524,48667.2164590732,0,,
2050-07-28 21:00:00+00:00,1003.3517,7891.9593,0,7417.1202,12604.922,0,0,17695.973,46613.3260628702,0,,
2050-07-28 22:00:00+00:00,1002.4032,8674.56,0,2357.6945,10124.055,0,0,19881.716,42040.4286645879,0,,
2050-07-28 23:00:00+00:00,1001.4546,9230.2221,0,190.65566,10419.447,0,0,17722.419,38564.1988707297,0,,
2050-07-29 00:00:00+00:00,1000.506,9115.4545,0,722.7959,1094.644,0,1173.3412,23560.105,36666.8467779096,0,,
2050-07-29 01:00:00+00:00,999.79652,8631.9766,0,622.09859,0,0,0,25423.365,35677.2368666924,0,,
2050-07-29 02:00:00+00:00,999.08707,7883.6503,0,792.69439,0,0,0,26183.784,35457.7233677907,0,,
2050-07-29 03:00:00+00:00,998.37761,7101.569,15.567586,944.34866,0,0,0,28938.718,36414.0464332209,0,,
2050-07-29 04:00:00+00:00,997.66815,5532.2131,5666.6014,577.39184,0,0,0,30948.209,39437.7545620649,0,,
2050-07-29 05:00:00+00:00,996.9587,4611.9952,22082.621,0,0,0,0,25309.683,45472.5757151549,0,,
2050-07-29 06:00:00+00:00,996.24924,5875.9966,45013.676,0,0,0,0,6215.3965,50814.6700450076,0,,
2050-07-29 07:00:00+00:00,995.53978,7413.1552,69065.596,0,0,0,0,0,54419.549081478,16869.53,,
2050-07-29 08:00:00+00:00,994.83033,9320.5821,89933.946,0,0,0,0,0,56069.4986964941,38245.288,,
2050-07-29 09:00:00+00:00,994.12087,11341.738,102224.55,0,0,0,0,0,57640.2795153377,51654.36,,
2050-07-29 10:00:00+00:00,993.41141,13157.247,98970.929,0,0,0,0,0,58379.7880153086,49876.547,,
2050-07-29 11:00:00+00:00,992.70196,14639.359,91296.109,0,0,0,0,0,57452.2536551297,44814.913,,
2050-07-29 12:00:00+00:00,991.9925,15519.07,84570.912,0,0,0,0,0,55671.8554266723,41187.424,,
2050-07-29 13:00:00+00:00,991.28304,15941.789,76857.173,0,0,0,0,0,54032.7015454252,35704.251,,
2050-07-29 14:00:00+00:00,990.57359,15929.845,65368.294,0,0,0,0,0,52100.2632359887,26348.643,,
2050-07-29 15:00:00+00:00,989.86413,15564.77,49839.627,0,-4.7604647,-762.6,0,0,51348.1597132879,10207.816,,
2050-07-29 16:00:00+00:00,989.15467,14769.186,31742.308,0,0,0,0,8494.5902,51318.4714454237,0,,
2050-07-29 17:00:00+00:00,988.44522,13830.273,14298.828,0,0,0,0,27808.17,50740.8991157199,0,,
2050-07-29 18:00:00+00:00,987.73576,14239.49,1984.8672,0,4.3796275,610.08,0,35000,49398.6281587173,0,,
2050-07-29 19:00:00+00:00,987.0263,16251.298,0,0,0,0,0,34850.843,46971.3849755403,0,,
2050-07-29 20:00:00+00:00,986.31685,17790.014,0,0,0,0,0,31619.224,45718.1789039976,0,,
2050-07-29 21:00:00+00:00,985.60739,18780.339,0,0,0,0,0,27582.81,43783.9413874674,0,,
2050-07-29 22:00:00+00:00,984.89794,18767.357,0,0,0,0,0,22594.743,40130.4814671698,0,,
2050-07-29 23:00:00+00:00,984.18848,18055.901,0,0,0,0,0,19813.825,36848.5751267527,0,,
2050-07-30 00:00:00+00:00,983.47902,17883.49,0,0,0,0,0,18249.07,35063.6786758918,0,,
2050-07-30 01:00:00+00:00,982.83097,18424.612,0,0,0,0,0,16430.471,33641.3393601041,0,,
2050-07-30 02:00:00+00:00,982.18292,19853.754,0,0,0,0,0,14975.467,33262.5886243776,0,,
2050-07-30 03:00:00+00:00,981.53487,20738.659,0,0,0,0,0,15516.609,33326.4634643772,0,,
2050-07-30 04:00:00+00:00,980.88681,19989.813,3308.1121,0,0,0,0,16070.433,33565.7691418549,0,,
2050-07-30 05:00:00+00:00,980.23876,21607.465,14726.937,0,0,0,0,5971.1076,34972.8145014701,0,,
2050-07-30 06:00:00+00:00,979.59071,28226.594,29430.522,0,0,0,0,0,38073.8921375248,12642.637,,
2050-07-30 07:00:00+00:00,978.94266,32559.201,43456.917,0,0,0,0,0,41812.8183653597,28176.463,,
2050-07-30 08:00:00+00:00,978.2946,35272.597,55599.634,0,0,0,0,0,44760.056631474,39822.82,,
2050-07-30 09:00:00+00:00,977.64655,36892.326,64177.374,0,0,0,0,0,46607.0285515054,47948.977,,
2050-07-30 10:00:00+00:00,976.9985,38032.212,65119.213,0,0,0,0,0,47374.4261122463,49533.869,,
2050-07-30 11:00:00+00:00,976.35045,38285.117,64473.158,0,0,0,0,0,46257.9661655105,50539.919,,
2050-07-30 12:00:00+00:00,975.70239,37610.532,59989.693,0,0,0,0,0,44424.4889126901,47690.162,,
2050-07-30 13:00:00+00:00,975.05434,35898.366,54346.443,0,0,0,0,0,43100.2108453022,41978.079,,
2050-07-30 14:00:00+00:00,974.40629,33145.502,45869.893,0,0,0,0,0,42349.9066115627,31614.405,,
2050-07-30 15:00:00+00:00,973.75824,29335.322,33275.716,0,0,0,0,0,41963.0591573773,15273.394,,
2050-07-30 16:00:00+00:00,973.11019,25966.556,21568.891,0,0,0,0,595.10236,42357.1037674085,0,,
2050-07-30 17:00:00+00:00,972.46213,23980.713,9815.3631,0,0,0,0,14759.364,42514.541715272,0,,
2050-07-30 18:00:00+00:00,971.81408,23361.695,1440.0017,0,0,0,0,23510.647,41805.6212095139,0,,
2050-07-30 19:00:00+00:00,971.16603,23024.663,0,0,-625.51061,0,0,24382.823,40233.0410198409,0,,
2050-07-30 20:00:00+00:00,970.51798,22479.387,0,0,0,0,0,23157.388,39576.2998939652,0,,
2050-07-30 21:00:00+00:00,969.86992,22111.196,0,0,0,0,0,20641.424,37993.8236968719,0,,
2050-07-30 22:00:00+00:00,969.22187,21661.473,0,0,-1518.57,0,0,18370.547,35202.2240896598,0,,
2050-07-30 23:00:00+00:00,968.57382,20634.797,0,0,-2266.3359,-762.6,0,17802.811,32391.7319483523,0,,
2050-07-31 00:00:00+00:00,967.92577,19422.207,0,0,-1739.3017,0,0,16180.644,30736.3843845844,0,,
2050-07-31 01:00:00+00:00,967.27758,18061.614,0,0,-417.85575,-190.65,0,15483.705,29719.7851389452,0,,
2050-07-31 02:00:00+00:00,966.6294,17108.679,0,0,0,0,0,15585.964,29462.4865718529,0,,
2050-07-31 03:00:00+00:00,965.98121,15998.913,7.7837931,0,765.99052,762.6,0,14419.82,29825.0436250585,0,,
2050-07-31 04:00:00+00:00,965.33303,13308.366,4413.4107,0,5276.1776,0,0,12290.927,29914.1085105186,0,,
2050-07-31 05:00:00+00:00,964.68484,13627.742,18470.941,0,0,0,0,7696.5601,30159.7116993615,0,,
2050-07-31 06:00:00+00:00,964.03666,13699.407,36389.233,0,-9039.5423,0,0,0,31803.3638030122,0,,
2050-07-31 07:00:00+00:00,963.38847,12001.781,54128.497,0,0,0,0,0,34343.0627100164,23651.296,,
2050-07-31 08:00:00+00:00,962.74029,10029.96,75603.982,0,0,0,0,0,37162.5513779989,40785.726,,
2050-07-31 09:00:00+00:00,962.0921,8378.0338,98752.983,0,0,0,0,0,39327.9977716802,60766.399,,
2050-07-31 10:00:00+00:00,961.44392,7200.7572,111284.89,0,-9506.9989,0,0,0,41366.5942117106,60937.523,,
2050-07-31 11:00:00+00:00,960.79574,6543.3103,119395.6,0,-12833,0,0,0,40810.6133495445,65920.302,,
2050-07-31 12:00:00+00:00,960.14755,6186.0248,120539.82,0,-12833,-525.82198,0,0,38876.3758330144,68454.438,,
2050-07-31 13:00:00+00:00,959.49937,5857.8207,112647.05,0,-12833,-762.6,0,0,37481.9254961294,61467.111,,
2050-07-31 14:00:00+00:00,958.85118,5406.54,95802.926,0,-12833,-762.6,0,0,36770.3059750614,44953.836,,
2050-07-31 15:00:00+00:00,958.203,4907.4828,71533.059,0,-12833,-762.6,0,0,36819.7865033693,19809.621,,
2050-07-31 16:00:00+00:00,957.55481,4186.1607,44204.161,0,-4254.0868,0,0,0,37542.2017582061,0,,
2050-07-31 17:00:00+00:00,956.90663,3117.9393,20058.835,12761.52,0,0,0,3377.9753,38810.7017040533,0,,
2050-07-31 18:00:00+00:00,956.25844,3489.7655,3494.9231,20155.739,0,0,8227,2905.3509,39229.036796932,0,,
2050-07-31 19:00:00+00:00,955.61026,4291.5807,0,20585.544,0,0,8227,4911.1032,38970.8385853589,0,,
2050-07-31 20:00:00+00:00,954.96207,4437.5069,0,18311.259,0,0,8227,7416.1625,39346.8903876433,0,,
2050-07-31 21:00:00+00:00,954.31389,4216.2807,0,12282.519,4271.6327,0,8227,9176.5299,39128.2765332223,0,,
2050-07-31 22:00:00+00:00,953.6657,3814.8538,0,5873.0948,12833,0,8227,4311.1903,36012.804585476,0,,
2050-07-31 23:00:00+00:00,953.01752,3447.7014,0,2007.3006,12833,0,8227,5822.4582,33290.477685148,0,,
2050-08-01 00:00:00+00:00,952.36933,3305.9297,0,2428.1007,12833,725.69758,8227,3743.3042,32215.4014663935,0,,
2050-08-01 01:00:00+00:00,951.60244,3285.1572,0,2402.7217,12833,762.6,8227,2913.9509,31376.0322653262,0,,
2050-08-01 02:00:00+00:00,950.83555,3199.471,0,4320.8826,12833,762.6,8227,1518.5711,31812.3603296873,0,,
2050-08-01 03:00:00+00:00,950.06866,2879.5759,7.7837931,9557.1426,11571.745,0,8227,0,33193.3159174935,0,,
2050-08-01 04:00:00+00:00,949.30177,1925.6028,6818.6028,20615.017,0,0,6469.8786,0,36778.402775388,0,,
2050-08-01 05:00:00+00:00,948.53488,592.01379,26449.329,18600.059,0,0,0,-786.66232,43523.943886933,0,,
2050-08-01 06:00:00+00:00,947.76799,269.52207,53638.118,1583.1848,0,0,0,-891.92788,49262.7817602591,0,,
2050-08-01 07:00:00+00:00,947.0011,150.6,83060.856,0,0,0,0,-7608.9055,52816.3809794602,15080.357,,
2050-08-01 08:00:00+00:00,946.23421,97.630345,109455.7,0,-12833,-762.6,0,-10432.128,54123.5657198466,19731.748,,
2050-08-01 09:00:00+00:00,945.46732,123.59586,132768.16,0,0,0,0,-9145.7554,55694.3465386903,61392.003,,
2050-08-01 10:00:00+00:00,944.70043,194.74138,143034.98,0,-12833,-762.6,0,-8375.4173,56889.9752815984,58117.443,,
2050-08-01 11:00:00+00:00,943.93354,289.25586,144576.17,0,-11373.07,0,0,-7358.805,56516.6224127562,63614.259,,
2050-08-01 12:00:00+00:00,943.16665,383.25103,137080.38,0,-12833,0,0,-7992.9886,55687.1493828445,55373.186,,
2050-08-01 13:00:00+00:00,942.39976,457.51241,124252.69,0,-12833,-525.82198,0,-8252.435,54762.3139561077,42880.308,,
2050-08-01 14:00:00+00:00,941.63287,541.12138,103002.93,0,-12833,-762.6,0,-8741.4575,53859.0699969083,22124.476,,
2050-08-01 15:00:00+00:00,940.86598,674.58414,76506.902,0,-11427.558,0,0,-7953.234,52297.285622872,0,,
2050-08-01 16:00:00+00:00,940.09909,938.9131,46484.812,9471.132,0,0,0,-4909.7358,51744.003694148,0,,
2050-08-01 17:00:00+00:00,939.33219,1664.909,21693.431,15323.905,2831.4614,725.69758,8227,0,51405.7370419224,0,,
2050-08-01 18:00:00+00:00,938.5653,3978.9559,3533.8421,17097.979,12833,762.6,8227,3314.978,50686.9203650084,0,,
2050-08-01 19:00:00+00:00,937.79841,7901.3069,0,17521.235,12833,762.6,8227,741.57446,48924.5151080331,0,,
2050-08-01 20:00:00+00:00,937.03152,11147.516,0,15531.031,8858.4276,0,8227,3683.722,48384.7278465206,0,,
2050-08-01 21:00:00+00:00,936.26463,12760.494,0,10285.765,8964.4909,0,8227,5183.8121,46357.8267847397,0,,
2050-08-01 22:00:00+00:00,935.49774,12965.102,0,4401.113,10660.793,0,8227,4580.1296,41769.6353484169,0,,
2050-08-01 23:00:00+00:00,934.73085,12966.66,0,0,10512.877,0,8227,5871.6511,38512.9190534603,0,,
2050-08-02 00:00:00+00:00,933.96396,13067.926,0,144.80973,0,0,8227,14326.434,36700.1336236966,0,,
2050-08-02 01:00:00+00:00,933.12733,13347.314,0,92.414383,8286.5125,0,8227,5111.1419,35997.5106293036,0,,
2050-08-02 02:00:00+00:00,932.2907,13640.725,0,1715.0328,0,0,8227,11782.044,36297.0924869904,0,,
2050-08-02 03:00:00+00:00,931.45406,13734.201,31.135172,5912.3913,4227.8153,0,8227,4139.0388,37203.0353796318,0,,
2050-08-02 04:00:00+00:00,930.61743,11079.486,8328.6586,13930.803,0,0,0,5731.0538,39569.1027381194,0,,
2050-08-02 05:00:00+00:00,929.7808,3817.4503,30496.901,8163.4579,0,0,0,4933.3706,45088.4271944117,0,,
2050-08-02 06:00:00+00:00,928.94417,2977.7255,61094.992,0,0,0,0,-391.30418,50463.8082881837,5983.8922,,
2050-08-02 07:00:00+00:00,928.10754,3642.9621,92432.543,0,0,0,0,0,53824.8834247731,36018.007,,
2050-08-02 08:00:00+00:00,927.2709,2886.3269,118547.17,0,0,0,0,0,55158.1579369683,60247.396,,
2050-08-02 09:00:00+00:00,926.43427,2556.0455,136722.33,0,0,0,0,0,56555.3072072955,77312.282,,
2050-08-02 10:00:00+00:00,925.59764,2701.4524,146467.63,0,0,0,0,0,57910.1731051603,86180.434,,
2050-08-02 11:00:00+00:00,924.76101,3198.9517,148872.83,0,0,0,0,0,57329.9018420147,89826.715,,
2050-08-02 12:00:00+00:00,923.92438,3656.4641,143782.23,0,0,0,0,0,56707.3472882742,86228.042,,
2050-08-02 13:00:00+00:00,923.08774,3837.1841,129164.26,0,-12833,-436.73598,0,0,55625.0738318062,59729.08,,
2050-08-02 14:00:00+00:00,922.25111,3544.2931,106474.51,0,-12833,-762.6,0,0,54534.7036568793,37753.395,,
2050-08-02 15:00:00+00:00,921.41448,2879.0566,77005.065,0,-12833,-762.6,0,0,53163.6440764936,8741.2386,,
2050-08-02 16:00:00+00:00,920.57785,2437.6428,46578.218,0,0,0,0,8205.4779,52616.6597410027,0,,
2050-08-02 17:00:00+00:00,919.74122,3355.7834,20253.43,1208.3646,12833,762.6,0,14987.315,52039.0874112989,0,,
2050-08-02 18:00:00+00:00,918.90458,8956.0262,2771.0303,5622.9378,12833,762.6,0,20676.619,51025.1870172344,0,,
2050-08-02 19:00:00+00:00,918.06795,17760.933,0,0,9753.08,44.348786,0,23693.411,49079.2540405869,0,,
2050-08-02 20:00:00+00:00,917.23132,24060.687,0,0,0,0,0,29451.971,48597.943834057,0,,
2050-08-02 21:00:00+00:00,916.39469,26218.421,0,0,0,0,0,23913.666,46235.4750534921,0,,
2050-08-02 22:00:00+00:00,915.55806,26938.186,0,0,0,0,0,17899.786,42148.3860841434,0,,
2050-08-02 23:00:00+00:00,914.72142,26912.739,0,0,0,0,0,14306.796,39247.0296865466,0,,
2050-08-03 00:00:00+00:00,913.88479,24588.826,0,0,0,0,0,14945.101,37449.5382129554,0,,
2050-08-03 01:00:00+00:00,913.13696,20925.61,0,0,0,-190.65,0,17426.705,36096.4716040518,0,,
2050-08-03 02:00:00+00:00,912.38912,18198.192,0,0,-3146.0489,-762.6,0,24117.663,35993.0124069,0,,
2050-08-03 03:00:00+00:00,911.64129,17205.271,15.567586,0,0,0,0,22659.265,36654.2517551793,0,,
2050-08-03 04:00:00+00:00,910.89346,14545.363,6460.5483,0,728.17622,762.6,0,19397.671,39327.9977716802,0,,
2050-08-03 05:00:00+00:00,910.14562,6946.8145,24542.3,0,2166.1887,0,0,15180.718,45065.0363560449,0,,
2050-08-03 06:00:00+00:00,909.39779,4096.8393,47745.787,0,0,0,0,5143.4796,50378.3419806465,0,,
2050-08-03 07:00:00+00:00,908.64995,7295.2717,72007.87,0,0,0,0,0,53706.1302714486,19937.326,,
2050-08-03 08:00:00+00:00,907.90212,8038.9241,94222.816,0,-9967.628,0,0,0,55120.3727869095,31699.712,,
2050-08-03 09:00:00+00:00,907.15429,9270.209,110490.94,0,0,0,0,0,56982.6387449814,57825.593,,
2050-08-03 10:00:00+00:00,906.40645,11683.444,119481.22,0,-12833,0,0,0,58421.17174329,55219.645,,
2050-08-03 11:00:00+00:00,905.65862,13162.959,115231.27,0,-12833,-525.82198,0,0,58174.6689099664,52312.515,,
2050-08-03 12:00:00+00:00,904.91078,12762.052,100909.09,0,-12833,-762.6,0,0,57315.5075303227,38621.242,,
2050-08-03 13:00:00+00:00,904.16295,11454.428,81519.665,0,-12833,-762.6,0,0,56037.1114133199,19312.675,,
2050-08-03 14:00:00+00:00,903.41512,10351.413,62464.94,0,-12833,-762.6,0,0,54971.9312838535,448.80591,,
2050-08-03 15:00:00+00:00,902.66728,9797.309,43892.809,0,-12833,0,0,16773.027,53608.968585662,0,,
2050-08-03 16:00:00+00:00,901.91945,9200.6214,27072.032,0,0,0,0,18028.21,53010.7044329013,0,,
2050-08-03 17:00:00+00:00,901.17161,8912.4041,11831.366,8454.3843,0,762.6,0,21828.505,52690.4306702904,0,,
2050-08-03 18:00:00+00:00,900.42378,12335.179,1152.0014,9688.9496,7474.9897,0,0,20286.024,51837.566802012,0,,
2050-08-03 19:00:00+00:00,899.67594,17012.607,0,10189.161,0,0,0,21757.802,49859.2466240582,0,,
2050-08-03 20:00:00+00:00,898.92811,18991.179,0,8705.7182,0,0,0,20254.019,48849.8445342649,0,,
2050-08-03 21:00:00+00:00,898.18028,18495.238,0,5070.791,4203.8973,0,0,17185.919,45854.0253843235,0,,
2050-08-03 22:00:00+00:00,897.43244,17045.843,0,848.05353,9732.3952,725.69758,0,12623.673,41873.0945455687,0,,
2050-08-03 23:00:00+00:00,896.68461,15877.914,0,0,8994.4284,0,452.72468,12711.302,38933.0535171682,0,,
2050-08-04 00:00:00+00:00,895.93677,15075.579,0,0,10512.304,0,0,10911.739,37395.5595441115,0,,
2050-08-04 01:00:00+00:00,895.18669,14349.064,0,0,6221.2465,0,8227,6530.8242,36223.3215577026,0,,
2050-08-04 02:00:00+00:00,894.43661,13465.198,0,0,12833,762.6,622.22928,7439.839,36017.3028078797,0,,
2050-08-04 03:00:00+00:00,893.68652,12825.927,0,3393.3212,12833,0,2966.6992,3855.8728,36768.5066860999,0,,
2050-08-04 04:00:00+00:00,892.93644,10880.59,3868.5452,12402.865,7203.1161,0,0,4183.4041,39431.4570506997,0,,
2050-08-04 05:00:00+00:00,892.18635,6136.6903,20043.267,15222.764,0,0,0,3414.9587,45154.1013233726,0,,
2050-08-04 06:00:00+00:00,891.43627,5614.2641,44196.377,630.99493,0,0,0,3260.7358,50609.5508577976,0,,
2050-08-04 07:00:00+00:00,890.68619,5724.3579,72879.655,0,0,0,0,0,53910.3498141776,19319.134,,
2050-08-04 08:00:00+00:00,889.9361,5375.3814,99235.578,0,0,0,0,0,55353.3809530221,44051.493,,
2050-08-04 09:00:00+00:00,889.18602,5091.3186,118391.49,0,-9967.628,0,0,0,56833.2975974444,51890.267,,
2050-08-04 10:00:00+00:00,888.43594,5051.3317,127802.1,0,-12833,0,0,0,57938.0621659307,57467.799,,
2050-08-04 11:00:00+00:00,887.68585,4797.389,129172.05,0,-12833,-762.6,0,0,57248.0341124002,58643.359,,
2050-08-04 12:00:00+00:00,886.93577,4252.6324,123707.82,0,-12833,-283.70966,0,0,56527.4181465251,54320.564,,
2050-08-04 13:00:00+00:00,886.18568,3627.3828,112304.57,0,-12833,-762.6,0,-277.94316,55587.2887636157,42571.375,,
2050-08-04 14:00:00+00:00,885.4356,3113.7848,93794.707,0,-12833,-762.6,0,-1034.4438,54862.1745753364,23767.472,,
2050-08-04 15:00:00+00:00,884.68552,2766.8855,68762.028,0,-12833,-242.11232,0,-820.30883,53767.3061780063,0,,
