timeindex,hydro_NDE,offshore_NDE,onshore_NDE,pv_NDE,chp_NDE,acaes_NDE,li-ion_NDE,redox_NDE,phs_NDE,import_export,electricity_NDE,excess_NDE,,
2050-07-12 10:00:00+00:00,28.002408,2686.8176,1848,9647.5773,0,0,0,0,340,122.95987,13815.7937562555,0,,
2050-07-12 11:00:00+00:00,28.017202,4250.0569,2132.4,9661.0893,0,0,0,0,0,0,13680.100602576,1563.469,,
2050-07-12 12:00:00+00:00,28.031996,6033.1268,2538,8382.8529,0,0,0,0,0,0,13542.6141673554,2703.3203,,
2050-07-12 13:00:00+00:00,28.04679,7877.2607,3374.4,7182.9861,0,0,0,0,0,0,13259.0732733211,4490.0457,,
2050-07-12 14:00:00+00:00,28.061583,10374.78,5089.2,5950.6905,0,0,0,0,0,0,13052.4451003856,7565.9727,,
2050-07-12 15:00:00+00:00,28.076377,13598.961,7814.4,4623.8109,0,0,0,0,0,0,12755.7533239473,12252.509,,
2050-07-12 16:00:00+00:00,28.091171,16572.779,11578.8,3042.9053,0,0,0,0,0,-10954.882,12735.628498369,6423.101,,
2050-07-12 17:00:00+00:00,28.105965,18948.17,16017.6,1537.6671,0,0,0,0,340,-23793.302,12630.6207490536,0,,
2050-07-12 18:00:00+00:00,28.120759,18862.681,19375.2,432.38442,0,0,0,0,340,-26124.643,12401.0781551376,0,,
2050-07-12 19:00:00+00:00,28.135553,20853.368,20648.4,0,0,0,0,0,0,-25511.217,11943.9855406307,3186.0806,,
2050-07-12 20:00:00+00:00,28.150346,23753.91,21756,0,0,0,0,0,0,-22508.788,11568.5877615527,10654.357,,
2050-07-12 21:00:00+00:00,28.16514,24791.999,23109.6,0,0,0,0,0,0,-25959.275,11072.0425179662,10291.248,,
2050-07-12 22:00:00+00:00,28.179934,23967.634,22582.8,0,0,0,0,0,0,-26024.396,10121.9912410874,10053.867,,
2050-07-12 23:00:00+00:00,28.194728,23857.719,21324,0,0,0,0,0,0,-25994.91,9467.83471856981,9453.2405,,
2050-07-13 00:00:00+00:00,28.209522,25396.533,21396,0,0,0,0,0,0,-27687.645,9073.70690254833,9740.4021,,
2050-07-13 01:00:00+00:00,28.225269,27625.37,22080,0,0,0,0,0,0,-29785.446,8805.70797528147,10828.102,,
2050-07-13 02:00:00+00:00,28.241017,30037.399,22008,0,0,0,0,0,0,-29550.308,8846.95390403443,13283.931,,
2050-07-13 03:00:00+00:00,28.256765,32241.811,20995.2,40.536039,0,0,0,0,0,-30419.757,8988.42546777267,13289.075,,
2050-07-13 04:00:00+00:00,28.272513,33853.902,19453.2,478.32526,0,0,0,0,0,-33526.106,9508.68213628423,9643.8773,,
2050-07-13 05:00:00+00:00,28.288261,35380.503,17959.2,1026.913,0,0,0,0,0,-30222.921,10981.9789325959,11784.334,,
2050-07-13 06:00:00+00:00,28.304008,36809.401,18120,2083.5524,0,0,0,0,0,-19364.152,12314.2026580755,24026.786,,
2050-07-13 07:00:00+00:00,28.319756,38110.065,18528,3459.0753,0,0,0,0,0,-4501.0288,13065.7952383087,41436.667,,
2050-07-13 08:00:00+00:00,28.335504,39404.623,19106.4,4718.3949,0,0,0,0,0,0,13292.5482368227,48884.754,,
2050-07-13 09:00:00+00:00,28.351252,40870.159,19300.8,5366.9716,0,0,0,0,0,0,13670.1378266126,50932.856,,
2050-07-13 10:00:00+00:00,28.366999,42500.569,19261.2,5856.1064,0,0,0,0,0,0,13987.9506880933,52753.864,,
2050-07-13 11:00:00+00:00,28.382747,43428.743,18667.2,5788.5464,0,0,0,0,0,0,13861.2240509131,53179.346,,
2050-07-13 12:00:00+00:00,28.398495,45224.025,18250.8,4812.979,0,0,0,0,0,0,13637.6591407074,53899.367,,
2050-07-13 13:00:00+00:00,28.414243,47049.84,17829.6,3672.5651,0,0,0,0,0,0,13332.0008659022,54494.302,,
2050-07-13 14:00:00+00:00,28.429991,49156.549,18018,2988.8573,0,0,0,0,0,-5704.4921,13071.972159406,50713.142,,
2050-07-13 15:00:00+00:00,28.445738,49877.105,18670.8,2040.314,0,0,0,0,0,-14634.379,12738.6173492903,42491.923,,
2050-07-13 16:00:00+00:00,28.461486,48619.186,18642,1137.7115,0,0,0,0,0,-22476.91,12652.9373853438,32492.624,,
2050-07-13 17:00:00+00:00,28.477234,47458.969,18243.6,510.75409,0,0,0,0,0,-33065.076,12561.6782668578,19773.848,,
2050-07-13 18:00:00+00:00,28.492982,46536.902,17953.2,113.50091,0,0,0,0,0,-36458.333,12289.6942110734,14971.55,,
2050-07-13 19:00:00+00:00,28.508729,44894.279,17758.8,0,0,0,0,0,0,-32332.234,11802.3147213733,17605.417,,
2050-07-13 20:00:00+00:00,28.524477,43782.914,18070.8,0,0,0,0,0,0,-23315.853,11452.421685026,26257.981,,
2050-07-13 21:00:00+00:00,28.540225,42506.676,18878.4,0,0,0,0,0,0,-15653.089,10834.5297032796,34279.372,,
2050-07-13 22:00:00+00:00,28.555973,40369.434,20115.6,0,0,0,0,0,0,-6358.7406,9735.83366396891,44016.015,,
2050-07-13 23:00:00+00:00,28.571721,38000.15,22068,0,0,0,0,0,0,-1623.6722,8982.64703958164,49106.928,,
2050-07-14 00:00:00+00:00,28.587468,37023.125,23886,0,0,0,0,0,0,-300.69163,8617.01279907997,51608.545,,
2050-07-14 01:00:00+00:00,28.605686,37871.915,25837.2,0,0,0,0,0,0,0,8398.03076581751,54928.785,,
2050-07-14 02:00:00+00:00,28.623904,40577.052,27754.8,0,0,0,0,0,0,0,8383.68435029797,59466.438,,
2050-07-14 03:00:00+00:00,28.642122,44778.258,28729.2,8.1072078,0,0,0,0,0,0,8607.24927863585,64161.501,,
2050-07-14 04:00:00+00:00,28.660339,48558.122,29978.4,337.80033,0,0,0,0,0,0,9088.65108462568,68455.015,,
2050-07-14 05:00:00+00:00,28.678557,50249.595,33926.4,1264.7244,0,0,0,0,0,0,10522.096722687,73242.217,,
2050-07-14 06:00:00+00:00,28.696775,48228.376,37903.2,2878.0588,0,0,0,0,0,0,12006.1533170391,75402.273,,
2050-07-14 07:00:00+00:00,28.714992,42488.356,42100.8,4929.1823,0,0,0,0,0,0,12758.1444083108,75398.629,,
2050-07-14 08:00:00+00:00,28.73321,34592.776,45466.8,6896.5314,0,0,0,0,0,0,13013.9887489023,72637.015,,
2050-07-14 09:00:00+00:00,28.751428,29872.526,45511.2,8436.9009,0,0,0,0,0,0,13302.7102864376,69362.213,,
2050-07-14 10:00:00+00:00,28.769646,24132.507,44281.2,9501.6476,0,0,0,0,0,0,13571.90474682,63270.382,,
2050-07-14 11:00:00+00:00,28.787863,18978.702,43102.8,9888.0911,0,0,0,0,0,0,13428.8391570599,57510.711,,
2050-07-14 12:00:00+00:00,28.806081,15382.031,41972.4,9631.3629,0,0,0,0,0,0,13160.6409561415,52890.67,,
2050-07-14 13:00:00+00:00,28.824299,12408.212,40971.6,8709.8436,0,0,0,0,0,0,12871.720163087,48314.668,,
2050-07-14 14:00:00+00:00,28.842517,9996.1827,40287.6,7177.5813,0,0,0,0,0,0,12732.63966558,43877.873,,
2050-07-14 15:00:00+00:00,28.860734,8194.7937,39594,4948.0992,0,0,0,0,0,0,12421.2029807159,38752.064,,
2050-07-14 16:00:00+00:00,28.878952,7339.8971,38119.2,3075.3342,0,0,0,0,0,0,12332.3349284612,35236.723,,
2050-07-14 17:00:00+00:00,28.89717,7004.0449,36708,1705.216,0,0,0,0,0,0,12169.1444949905,32226.411,,
2050-07-14 18:00:00+00:00,28.915388,6344.5534,36912,518.8613,0,0,0,0,0,-797.83927,11954.9445941905,29910.468,,
2050-07-14 19:00:00+00:00,28.933605,5318.6775,37177.2,0,0,0,0,0,0,-7406.8742,11497.453468645,22451.278,,
2050-07-14 20:00:00+00:00,28.951823,4817.9525,36945.6,0,0,0,0,0,0,-5993.3523,11162.1061033366,23568.962,,
2050-07-14 21:00:00+00:00,28.970041,6185.7869,36438,0,0,0,0,0,0,-2441.38,10634.078433309,28765.949,,
2050-07-14 22:00:00+00:00,28.988258,9342.7975,35580,0,0,0,0,0,0,0,9600.93753236655,34839.146,,
2050-07-14 23:00:00+00:00,29.006476,12249.446,34167.6,0,0,0,0,0,0,0,8887.40281071031,37150.534,,
2050-07-15 00:00:00+00:00,29.024694,14478.283,33232.8,0,0,0,0,0,0,0,8477.93231970522,38821.747,,
2050-07-15 01:00:00+00:00,29.044076,16884.206,32628,0,0,0,0,0,0,0,8220.69317234655,40885.382,,
2050-07-15 02:00:00+00:00,29.063459,20212.196,32480.4,0,0,0,0,0,0,0,8242.41206021127,43938.859,,
2050-07-15 03:00:00+00:00,29.082841,23967.634,32484,35.131234,0,0,0,0,0,0,8464.98069282055,47214.598,,
2050-07-15 04:00:00+00:00,29.102224,27875.733,32524.8,540.48052,0,0,0,0,0,0,8979.06044023482,50420.118,,
2050-07-15 05:00:00+00:00,29.121606,30965.573,32617.2,1456.595,0,0,0,0,0,0,10418.2845064871,52822.983,,
2050-07-15 06:00:00+00:00,29.140989,32638.727,34734,2672.6762,0,0,0,0,0,0,11753.4970647559,56206.579,,
2050-07-15 07:00:00+00:00,29.160371,33188.304,37029.6,4031.9847,0,-84.867334,0,0,0,0,12525.8122371251,59813.889,,
2050-07-15 08:00:00+00:00,29.179754,33664.603,38271.6,5515.6037,0,0,0,0,0,0,12738.418093771,62952.575,,
2050-07-15 09:00:00+00:00,29.199136,34214.179,39409.2,6658.72,0,-440,0,0,0,0,13059.4190435599,65181.124,,
2050-07-15 10:00:00+00:00,29.218518,33976.03,41031.6,7491.06,0,-440,-2188.0159,0,0,0,13327.0194779205,65039.195,,
2050-07-15 11:00:00+00:00,29.237901,33108.92,42266.4,7834.2651,0,-440,-2817,0,0,0,13233.9670597611,65263.182,,
2050-07-15 12:00:00+00:00,29.257283,31527.362,42860.4,7785.6219,0,-440,-2817,-115.42434,0,0,12871.9194186062,64576.651,,
2050-07-15 13:00:00+00:00,29.276666,28962.672,42180,7196.4981,0,-440,-2817,0,0,0,12495.1268508934,61274.751,,
2050-07-15 14:00:00+00:00,29.296048,25286.617,39913.2,6391.1822,0,-440,-2817,-167.4,0,0,12204.6120136847,54697.23,,
2050-07-15 15:00:00+00:00,29.315431,21378.519,35755.2,5153.4818,0,-440,-2817,-167.4,0,0,11918.4807978999,45624.395,,
2050-07-15 16:00:00+00:00,29.334813,17397.144,29014.8,3542.8498,0,-440,-2817,-167.4,0,0,11806.1005762393,33346.643,,
2050-07-15 17:00:00+00:00,29.354196,13580.642,20509.2,1905.1938,0,0,0,0,34.597715,-22875.379,11702.886108465,0,,
2050-07-15 18:00:00+00:00,29.373578,10362.567,15092.4,643.17182,3451.7878,440,0,0,11.82702,-18636.29,11394.8367674286,0,,
2050-07-15 19:00:00+00:00,29.392961,8036.0272,12824.4,8.1072078,3548.0702,0,0,0,0,-13551.691,10894.3064134567,0,,
2050-07-15 20:00:00+00:00,29.412343,6503.3198,11131.2,0,3136.8303,440,2319.4944,167.4,0,-13195.398,10532.2587723019,0,,
2050-07-15 21:00:00+00:00,29.431725,6020.914,9872.4,0,2072.1034,440,2817,167.4,340,-11484.827,10274.4218765177,0,,
2050-07-15 22:00:00+00:00,29.451108,5831.6155,8886,0,794.3223,440,2817,159.29947,340,-9800.9615,9496.72680512817,0,,
2050-07-15 23:00:00+00:00,29.47049,5831.6155,8084.4,0,16.629219,440,2817,0,0,-8420.5804,8798.53475845556,0,,
2050-07-16 00:00:00+00:00,29.489873,6332.3405,8157.6,0,69.03148,0,2817,0,112.24319,-9178.0562,8339.64884427526,0,,
2050-07-16 01:00:00+00:00,29.509692,7535.3021,9229.2,0,162.594,431.55315,2817,0,340,-12471.915,8073.24394303027,0,,
2050-07-16 02:00:00+00:00,29.52951,9293.9463,11086.8,0,450.89709,0,1158.3202,0,340,-14359.575,7999.91783941067,0,,
2050-07-16 03:00:00+00:00,29.549329,11357.911,12573.6,124.31052,1522.5143,0,0,0,2.2574396,-17648.282,7961.859998966,0,,
2050-07-16 04:00:00+00:00,29.569148,13147.087,10602,1148.5211,0,0,0,0,0,-15096.363,7886.34208463445,616.77109,,
2050-07-16 05:00:00+00:00,29.588967,14466.07,7274.4,2715.9146,0,0,0,0,0,-3276.174,8281.46617825227,11293.314,,
2050-07-16 06:00:00+00:00,29.608785,15455.308,7010.4,4615.7036,0,0,0,0,0,0,9065.93593729689,16502.446,,
2050-07-16 07:00:00+00:00,29.628604,16530.035,10204.8,6583.0527,0,0,0,0,0,0,9912.97200192062,22090.943,,
2050-07-16 08:00:00+00:00,29.648423,16420.119,12273.6,8242.3279,0,0,0,0,0,0,10527.875150878,25136.017,,
2050-07-16 09:00:00+00:00,29.668242,14753.071,13597.2,9374.6346,0,0,0,0,0,0,10893.9079024182,25720.937,,
2050-07-16 10:00:00+00:00,29.68806,12792.916,14870.4,10074.557,0,0,0,0,0,0,11084.9941267186,25592.492,,
2050-07-16 11:00:00+00:00,29.707879,12041.828,16371.6,10085.367,0,0,0,0,0,0,10863.4217717057,26632.471,,
2050-07-16 12:00:00+00:00,29.727698,13055.491,18013.2,9517.862,0,0,0,0,0,0,10433.4279259515,29255.55,,
2050-07-16 13:00:00+00:00,29.747517,16279.672,19224,8350.424,0,0,0,0,0,0,10085.9259558354,32938.727,,
2050-07-16 14:00:00+00:00,29.767335,19265.703,18968.4,6461.4446,0,0,0,0,0,0,9877.10597218793,34028.538,,
2050-07-16 15:00:00+00:00,29.787154,21751.01,18607.2,4383.297,0,0,0,0,0,0,9715.50958287141,34167.164,,
2050-07-16 16:00:00+00:00,29.806973,22190.671,18594,2359.1975,0,0,0,0,0,0,9795.01260758823,32416.676,,
2050-07-16 17:00:00+00:00,29.826792,23344.781,19714.8,972.86494,0,0,0,0,0,-6294.7294,9806.17093479957,26962.052,,
2050-07-16 18:00:00+00:00,29.84661,29261.886,23342.4,229.70422,0,0,0,0,0,-18469.831,9605.9189384805,23692.108,,
2050-07-16 19:00:00+00:00,29.866429,36015.569,27276,0,0,0,0,0,0,-15901.856,9269.17676640493,37036.011,,
2050-07-16 20:00:00+00:00,29.886248,41493.013,29176.8,0,0,0,0,0,0,-10198.056,9058.36422756472,50426.29,,
2050-07-16 21:00:00+00:00,29.906067,42726.506,29209.2,0,0,0,0,0,0,-6164.3282,8986.23365706072,56034.572,,
2050-07-16 22:00:00+00:00,29.925886,41389.204,27252,0,0,0,0,0,0,-257.94587,8200.7676022875,59715.359,,
2050-07-16 23:00:00+00:00,29.945704,38158.916,25171.2,0,0,0,0,0,0,0,7677.12357181611,55319.596,,
2050-07-17 00:00:00+00:00,29.965523,33475.305,23271.6,0,0,0,0,0,0,0,7199.70687621164,49195.456,,
2050-07-17 01:00:00+00:00,29.985741,28974.885,21870,0,0,0,0,0,0,0,6933.30197496665,43533.267,,
2050-07-17 02:00:00+00:00,30.005959,25524.767,20919.6,0,0,0,0,0,0,0,6840.44881232654,39143.377,,
2050-07-17 03:00:00+00:00,30.026177,22422.714,20791.2,10.80961,0,0,0,0,0,0,6764.33313143719,35706.824,,
2050-07-17 04:00:00+00:00,30.046395,20572.474,19612.8,156.73935,0,0,0,0,0,0,6712.12813099224,32237.106,,
2050-07-17 05:00:00+00:00,30.066614,21201.433,18226.8,599.93338,0,0,0,0,0,0,6896.04115659905,31542.934,,
2050-07-17 06:00:00+00:00,30.086832,22929.546,16932,1453.8926,0,0,0,0,0,0,7311.88784235298,32517.082,,
2050-07-17 07:00:00+00:00,30.10705,24840.85,18354,3013.1789,0,0,0,0,0,0,7962.85627656233,37013.413,,
2050-07-17 08:00:00+00:00,30.127268,26666.665,21025.2,5375.0788,0,0,0,0,0,0,8631.55847011879,43228.891,,
2050-07-17 09:00:00+00:00,30.147486,27613.157,22797.6,7496.4648,0,0,0,0,0,0,9210.79484486268,47626.876,,
2050-07-17 10:00:00+00:00,30.167704,27283.411,23952,7974.7901,0,0,0,0,0,0,9773.0944823366,48427.645,,
2050-07-17 11:00:00+00:00,30.187922,26318.6,25004.4,7299.1894,0,0,0,0,0,0,9598.7457216546,48070.63,,
2050-07-17 12:00:00+00:00,30.20814,24944.659,24172.8,6083.1083,0,0,0,0,0,0,9219.96059874899,45111.036,,
2050-07-17 13:00:00+00:00,30.228358,22776.885,21615.6,5088.6241,0,0,0,0,0,0,8921.87405180817,39716.558,,
2050-07-17 14:00:00+00:00,30.248576,18984.809,18358.8,4023.8775,0,0,0,0,0,0,8788.77123801144,31783.341,,
2050-07-17 15:00:00+00:00,30.268794,16017.097,14713.2,2829.4155,0,0,0,0,0,0,8760.67617353015,23943.334,,
2050-07-17 16:00:00+00:00,30.289013,13489.046,10806,1818.717,0,0,0,0,0,0,8970.69170842557,16215.186,,
2050-07-17 17:00:00+00:00,30.309231,12084.573,9283.2,983.67455,0,0,0,0,0,0,9264.59388946177,12120.027,,
2050-07-17 18:00:00+00:00,30.329449,13708.876,11212.8,286.45468,0,0,0,0,0,-2334.5629,9203.2231351305,12632.498,,
2050-07-17 19:00:00+00:00,30.349667,19357.299,15854.4,2.7024026,0,0,0,0,0,-4561.1008,9090.84289533763,20463.26,,
2050-07-17 20:00:00+00:00,30.369885,26672.771,19479.6,0,0,0,0,0,0,-5219.1907,8977.2671405614,30948.885,,
2050-07-17 21:00:00+00:00,30.390103,31551.787,20761.2,0,0,0,0,0,0,-5947.9847,9092.03842845323,36519.25,,
2050-07-17 22:00:00+00:00,30.410321,35569.801,22148.4,0,0,0,0,0,0,-3383.6195,8598.08350661727,45270.41,,
2050-07-17 23:00:00+00:00,30.430539,41120.522,23829.6,0,0,0,0,0,0,-2609.4834,7990.75208552435,53952.116,,
2050-07-18 00:00:00+00:00,30.450757,43135.635,24166.8,0,0,0,0,0,0,-4439.6602,7618.14388371605,54823.867,,
2050-07-18 01:00:00+00:00,30.465529,41792.226,24265.2,0,0,0,0,0,0,-5253.4428,7458.93856063071,52929.178,,
2050-07-18 02:00:00+00:00,30.480301,41016.713,24301.2,0,0,0,0,0,0,-5442.2604,7419.08742051264,51935.639,,
2050-07-18 03:00:00+00:00,30.495072,41969.312,24417.6,59.452857,0,0,0,0,0,-6389.1889,7710.00076875983,51540.378,,
2050-07-18 04:00:00+00:00,30.509844,43520.339,22561.2,956.65052,0,0,0,0,0,-7357.1605,8377.10891816213,49880.826,,
2050-07-18 05:00:00+00:00,30.524615,44796.577,25554,2480.8056,0,0,0,0,0,0,10093.2984281806,60950.918,,
2050-07-18 06:00:00+00:00,30.539387,45620.941,32998.8,4507.6075,0,0,0,0,0,0,11511.2021176067,69907.383,,
2050-07-18 07:00:00+00:00,30.554159,46207.156,35635.2,6656.0176,0,0,0,0,0,0,12303.2436045158,74748.323,,
2050-07-18 08:00:00+00:00,30.56893,46689.562,37719.6,8128.827,0,0,0,0,0,0,12612.2892231487,78537.86,,
2050-07-18 09:00:00+00:00,30.583702,46243.795,38668.8,8961.167,0,0,0,0,0,0,13009.2065983076,79635.085,,
2050-07-18 10:00:00+00:00,30.598474,45694.218,38482.8,9369.2298,0,0,0,0,0,0,13373.6453238259,79027.533,,
2050-07-18 11:00:00+00:00,30.613245,44387.448,37453.2,9234.1097,0,0,0,0,0,0,13228.9856717794,76752.184,,
2050-07-18 12:00:00+00:00,30.628017,42482.25,36099.6,8566.6163,0,0,0,0,0,0,13060.4153211562,73091.509,,
2050-07-18 13:00:00+00:00,30.642789,40522.094,34526.4,7523.4888,0,0,0,0,0,0,12730.6471103873,68870.101,,
2050-07-18 14:00:00+00:00,30.65756,38855.046,32581.2,6253.3596,0,0,0,0,0,0,12530.5943695875,64246.233,,
2050-07-18 15:00:00+00:00,30.672332,38336.002,28963.2,4715.6925,0,0,0,0,0,0,12181.8968663559,58859.468,,
2050-07-18 16:00:00+00:00,30.687103,38610.79,23232,3051.0125,0,0,0,0,0,0,12136.8650646046,51717.356,,
2050-07-18 17:00:00+00:00,30.701875,38824.514,18734.4,1697.1088,0,0,0,0,0,-15076.006,11889.1902184353,31185.891,,
2050-07-18 18:00:00+00:00,30.716647,38397.066,17472,529.67091,0,0,0,0,0,-36458.333,11774.8174234497,6964.1917,,
2050-07-18 19:00:00+00:00,30.731418,37548.276,18844.8,0,0,0,0,0,0,-36458.333,11188.6071055315,7516.767,,
2050-07-18 20:00:00+00:00,30.74619,36491.868,20192.4,0,0,0,0,0,0,-36458.333,10887.930218708,8217.1655,,
2050-07-18 21:00:00+00:00,30.760962,34513.393,20118,0,0,0,0,0,0,-35452.993,10527.6758953587,7806.2546,,
2050-07-18 22:00:00+00:00,30.775733,31802.15,19039.2,0,0,0,0,0,0,-30247.862,9538.96901147747,10526.263,,
2050-07-18 23:00:00+00:00,30.790505,29738.186,17666.4,0,0,0,0,0,0,-26797.17,8750.71339756677,11139.035,,
2050-07-19 00:00:00+00:00,30.805276,27820.775,16176,0,0,0,0,0,0,-26535.415,8372.72529673824,7974.405,,
2050-07-19 01:00:00+00:00,30.816047,25659.108,14780.4,0,0,-84.867334,0,0,0,-26891.651,8168.08966086305,4006.7681,,
2050-07-19 02:00:00+00:00,30.826818,23674.527,13636.8,0,0,0,0,0,0,-28275.248,8186.22193124868,0,,
2050-07-19 03:00:00+00:00,30.837589,23869.932,12817.2,86.476883,0,0,0,0,340,-28272.971,8407.39579335536,0,,
2050-07-19 04:00:00+00:00,30.84836,24547.743,9664.8,1010.6986,0,0,0,0,340,-25580.513,8945.78473225257,0,,
2050-07-19 05:00:00+00:00,30.859131,23778.336,6848.4,2334.8758,0,0,0,0,340,-21351.41,10554.5754085921,0,,
2050-07-19 06:00:00+00:00,30.869902,23063.886,6650.4,3769.8516,0,-440,0,0,0,0,11807.8938759127,19571.235,,
2050-07-19 07:00:00+00:00,30.880673,22172.352,7390.8,5256.1731,0,-440,-2817,0,0,0,12492.7357846621,17652.445,,
2050-07-19 08:00:00+00:00,30.891444,21543.392,7982.4,6945.1747,0,-440,-2817,0,0,0,12727.0605110405,19129.656,,
2050-07-19 09:00:00+00:00,30.902215,19192.427,7426.8,8493.6514,0,-440,-2188.0159,0,0,0,13025.7448245391,18170.518,,
2050-07-19 10:00:00+00:00,30.912986,15870.543,6182.4,9528.6716,0,-440,-2817,-115.42434,0,0,13343.557704152,13403.456,,
2050-07-19 11:00:00+00:00,30.923756,12744.064,4890,9585.422,0,-440,-2817,-167.4,0,0,13237.7529146272,9140.3122,,
2050-07-19 12:00:00+00:00,30.934527,9886.2675,3559.2,8871.9877,0,-440,-2817,-167.4,0,0,13064.5997051931,3570.6017,,
2050-07-19 13:00:00+00:00,30.945298,7413.174,2344.8,7953.1709,0,-440,-2817,-167.4,0,0,12822.1054843925,178.28501,,
2050-07-19 14:00:00+00:00,30.956069,5410.2736,1466.4,6383.0749,0,0,0,0,0,280.07102,12652.5388743053,0,,
2050-07-19 15:00:00+00:00,30.96684,3871.4599,944.4,4791.3598,2468.6561,0,0,0,87.009572,140.27596,12334.1282281346,0,,
2050-07-19 16:00:00+00:00,30.977611,2845.5841,663.6,2726.7242,5391.1391,330.23003,211.27455,0,49.516446,0,12249.0460488782,0,,
2050-07-19 17:00:00+00:00,30.988382,2027.326,484.8,1175.5451,9286.218,440,2817,167.4,21.347526,-4229.8734,12220.7517288776,0,,
2050-07-19 18:00:00+00:00,30.999153,1294.5576,632.4,289.15708,10911.146,440,2817,159.29947,117.49419,-4631.9014,12060.1516171575,0,,
2050-07-19 19:00:00+00:00,31.009924,726.66203,1603.2,0,7916.2789,101.32313,2817,0,0,-1598.5919,11596.8820815533,0,,
2050-07-19 20:00:00+00:00,31.020695,384.70343,3104.4,0,5692.1348,0,2076.1753,0,0,0,11288.4342294782,0,,
2050-07-19 21:00:00+00:00,31.031465,213.72413,4317.6,0,4650.7985,440,767.05321,0,340,0,10760.2073039314,0,,
2050-07-19 22:00:00+00:00,31.042236,109.91527,4754.4,0,3435.9364,0,1383.0202,0,0,0,9714.31404975573,0,,
2050-07-19 23:00:00+00:00,31.053007,48.851229,4557.6,0,1815.0403,0,2497.0261,0,0,0,8949.57060525092,0,,
2050-07-20 00:00:00+00:00,31.063778,30.532018,3940.8,0,3278.0043,440,304.13051,167.4,340,0,8531.93061982358,0,,
2050-07-20 01:00:00+00:00,31.074257,36.638422,3386.4,0,3303.3895,440,769.07022,0,340,0,8306.57239181227,0,,
2050-07-20 02:00:00+00:00,31.084736,85.489651,3067.2,0,3720.9757,0,1104.0645,0,340,0,8348.81459816157,0,,
2050-07-20 03:00:00+00:00,31.095215,238.14974,2887.2,51.345649,3774.2847,0,0,0,0.93242068,1574.8261,8557.83385546065,0,,
2050-07-20 04:00:00+00:00,31.105693,372.49062,2347.2,810.72078,4589.0438,0,0,0,14.722432,953.25608,9118.53944878038,0,,
2050-07-20 05:00:00+00:00,31.116172,555.68273,1519.2,2088.9572,6084.9561,0,0,0,37.934799,263.62788,10581.4749399579,0,,
2050-07-20 06:00:00+00:00,31.126651,769.40686,1689.6,3623.9219,5790.1254,0,0,0,65.80927,-70.637851,11899.352249918,0,,
2050-07-20 07:00:00+00:00,31.13713,1025.8758,3129.6,5234.5538,0,-84.867334,0,0,0,5205.3764,12606.1122839191,0,,
2050-07-20 08:00:00+00:00,31.147609,1264.0255,4602,6483.0638,0,-440,-2817,0,0,5572.2643,12842.2303099709,0,,
2050-07-20 09:00:00+00:00,31.158087,1355.6216,5346,7226.2246,0,-440,0,0,0,1286.971,13113.6165991975,0,,
2050-07-20 10:00:00+00:00,31.168566,1404.4728,5671.2,7404.5831,0,-440,-2418.7048,0,0,3359.0469,13415.0905080981,0,,
2050-07-20 11:00:00+00:00,31.179045,1581.5585,6043.2,6955.9843,0,-440,-2817,-115.42434,0,3515.5281,13210.6541458745,0,,
2050-07-20 12:00:00+00:00,31.189524,1838.0275,6698.4,6202.014,0,-440,-2817,-167.4,0,3165.7064,13053.0428669433,0,,
2050-07-20 13:00:00+00:00,31.200003,2326.5398,7694.4,5818.2728,0,-440,-2817,-167.4,0,1781.5698,12802.9769364106,0,,
2050-07-20 14:00:00+00:00,31.210481,3040.989,8707.2,5175.101,0,-440,-2817,-167.4,0,516.7371,12660.3098395567,0,,
2050-07-20 15:00:00+00:00,31.22096,3486.7565,9322.8,4004.9607,0,-440,-2586.3111,0,0,0,12369.9942578673,0,,
2050-07-20 16:00:00+00:00,31.231439,3523.3949,8988,2810.4987,1613.492,0,0,0,0,-4313.4153,12245.2601758799,0,,
2050-07-20 17:00:00+00:00,31.241918,3474.5437,8220,1545.7743,3468.1069,440,2817,167.4,0,-8040.1533,12123.9134558522,0,,
2050-07-20 18:00:00+00:00,31.252397,3566.1397,9346.8,437.78922,3854.5056,0,0,0,0,-5268.1922,11968.2947321136,0,,
2050-07-20 19:00:00+00:00,31.262875,3712.6934,11437.2,0,3916.5179,440,660.81462,0,0,-8722.7542,11475.7345989126,0,,
2050-07-20 20:00:00+00:00,31.273354,3785.9702,12439.2,0,3484.2446,0,0,0,0,-8613.2526,11127.4356067195,0,,
2050-07-20 21:00:00+00:00,31.283833,3712.6934,12237.6,0,2294.0424,440,0,0,0,-8042.6863,10672.9333139631,0,,
2050-07-20 22:00:00+00:00,31.294312,3596.6717,11376,0,981.266,0,2817,0,0,-9159.4508,9642.78124580958,0,,
2050-07-20 23:00:00+00:00,31.304791,3401.2668,10437.6,0,399.0388,440,2817,0,56.847741,-8713.7876,8869.27054032468,0,,
2050-07-21 00:00:00+00:00,31.315269,3291.3515,9588,0,514.36004,440,2817,159.29947,340,-8713.3568,8467.96952560956,0,,
2050-07-21 01:00:00+00:00,31.321289,2992.1378,8956.8,0,531.5857,431.55315,2817,167.4,340,-8042.7211,8225.0768119027,0,,
2050-07-21 02:00:00+00:00,31.327309,2937.1801,8761.2,0,945.90808,0,2817,0,340,-7632.2464,8200.36909124897,0,,
