timeindex,acaes_NDE,li-ion_NDE,li-ion_SDE,phs_NDE,phs_SDE,redox_NDE,redox_SDE,tes_NDE,tes_SDE
2050-11-05 23:00:00+00:00,0.0,0.0,0.0,0.0,867.24856,0.0,0.0,81363.863,73371.469
2050-11-06 00:00:00+00:00,0.0,0.0,0.0,0.0,1735.9605,0.0,0.0,82578.863,73371.469
2050-11-06 01:00:00+00:00,0.0,0.0,0.0,0.0,2606.2249,0.0,0.0,83793.863,73371.469
2050-11-06 02:00:00+00:00,0.0,0.0,0.0,36.029869,3478.0418,0.0,0.0,85008.863,73371.469
2050-11-06 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86223.863,73371.469
2050-11-06 04:00:00+00:00,0.0,0.0,0.0,36.158186,874.92176,0.0,0.0,87438.863,73371.469
2050-11-06 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87484.55,73371.469
2050-11-06 06:00:00+00:00,0.0,0.0,0.0,36.286503,878.02665,0.0,0.0,85984.55,73371.469
2050-11-06 07:00:00+00:00,0.0,0.0,0.0,72.637165,1757.6057,0.0,0.0,84891.368,73371.469
2050-11-06 08:00:00+00:00,0.0,0.0,0.0,98.969916,0.0,0.0,0.0,85158.668,73371.469
2050-11-06 09:00:00+00:00,0.0,0.0,1011.5598,135.44889,882.68399,0.0,0.0,83658.668,73371.469
2050-11-06 10:00:00+00:00,0.0,2652.0349,13320.541,171.99203,1766.9204,0.0,0.0,82158.668,73371.469
2050-11-06 11:00:00+00:00,375.93616,5354.0064,25629.522,208.59933,2652.7093,149.72711,682.09018,83373.668,78906.469
2050-11-06 12:00:00+00:00,751.87233,8055.9779,37938.503,245.27078,3540.0506,299.45422,1364.1804,84588.668,84441.469
2050-11-06 13:00:00+00:00,751.87233,10757.949,50247.485,282.00639,4428.9444,299.45422,1364.1804,83088.668,89699.473
2050-11-06 14:00:00+00:00,751.87233,10757.949,50247.485,318.80617,5319.3907,299.45422,1364.1804,81588.668,89699.473
2050-11-06 15:00:00+00:00,751.87233,10757.949,49452.095,355.67009,0.0,299.45422,852.61272,82803.668,89699.473
2050-11-06 16:00:00+00:00,236.89128,7821.0239,49452.095,0.0,893.55112,112.29533,852.61272,84018.668,89699.473
2050-11-06 17:00:00+00:00,236.89128,7821.0239,38962.706,36.992247,0.0,112.29533,852.61272,85233.668,89699.473
2050-11-06 18:00:00+00:00,0.0,4884.0983,25583.379,74.048652,826.97968,112.29533,852.61272,86261.599,89699.473
2050-11-06 19:00:00+00:00,0.0,1947.1728,25583.379,0.0,697.63107,112.29533,852.61272,86967.065,89699.473
2050-11-06 20:00:00+00:00,0.0,0.0,12204.051,0.0,1215.9229,0.0,0.0,87837.844,89699.473
2050-11-06 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89052.844,89699.473
2050-11-06 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90267.844,89699.473
2050-11-06 23:00:00+00:00,0.0,0.0,0.0,37.377198,0.0,0.0,0.0,91482.844,89699.473
2050-11-07 00:00:00+00:00,0.0,0.0,0.0,0.0,905.9707,0.0,0.0,92697.844,89699.473
2050-11-07 01:00:00+00:00,0.0,0.0,0.0,0.0,1315.981,0.0,0.0,93912.844,89699.473
2050-11-07 02:00:00+00:00,0.0,0.0,0.0,37.547657,0.0,0.0,0.0,95127.844,89699.473
2050-11-07 03:00:00+00:00,0.0,0.0,0.0,0.0,909.82894,0.0,0.0,96342.844,89699.473
2050-11-07 04:00:00+00:00,0.0,0.0,0.0,37.653957,1820.944,0.0,0.0,97200.0,89699.473
2050-11-07 05:00:00+00:00,0.0,0.0,0.0,75.361065,0.0,0.0,0.0,97200.0,89699.473
2050-11-07 06:00:00+00:00,0.0,0.0,0.0,113.12132,913.68719,0.0,0.0,95700.0,89699.473
2050-11-07 07:00:00+00:00,0.0,0.0,0.0,150.93473,1828.6605,0.0,0.0,94200.0,89699.473
2050-11-07 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92700.0,89699.473
2050-11-07 09:00:00+00:00,0.0,0.0,0.0,37.919709,917.54543,0.0,0.0,92700.0,89699.473
2050-11-07 10:00:00+00:00,0.0,0.0,3291.89,75.892569,1836.3769,0.0,0.0,92700.0,89699.473
2050-11-07 11:00:00+00:00,0.0,0.0,15391.847,113.91858,2756.4945,0.0,0.0,92700.0,89699.473
2050-11-07 12:00:00+00:00,0.0,2595.5939,27700.828,151.99774,3677.8982,0.0,0.0,92700.0,89699.473
2050-11-07 13:00:00+00:00,0.0,2595.5939,33553.045,190.13005,4600.588,0.0,0.0,92700.0,89699.473
2050-11-07 14:00:00+00:00,0.0,2595.5939,33553.045,228.31551,5524.5638,0.0,0.0,92700.0,89699.473
2050-11-07 15:00:00+00:00,0.0,2595.5939,33553.045,266.55412,6449.8257,0.0,0.0,92700.0,89699.473
2050-11-07 16:00:00+00:00,0.0,2595.5939,20173.718,304.84588,0.0,0.0,0.0,92700.0,89699.473
2050-11-07 17:00:00+00:00,0.0,2595.5939,6794.3906,343.19079,927.83409,0.0,0.0,92700.0,89699.473
2050-11-07 18:00:00+00:00,0.0,2595.5939,0.0,381.58886,1856.9543,0.0,0.0,92700.0,89699.473
2050-11-07 19:00:00+00:00,0.0,2595.5939,0.0,420.04007,0.0,0.0,0.0,92700.0,89699.473
2050-11-07 20:00:00+00:00,0.0,2595.5939,0.0,458.54443,931.69233,0.0,0.0,92700.0,89699.473
2050-11-07 21:00:00+00:00,0.0,2595.5939,0.0,497.10195,1864.6707,0.0,0.0,92700.0,89699.473
2050-11-07 22:00:00+00:00,0.0,2595.5939,0.0,535.71261,2798.9352,0.0,0.0,93915.0,89699.473
2050-11-07 23:00:00+00:00,0.0,0.0,0.0,181.77824,0.0,0.0,0.0,95130.0,89699.473
2050-11-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96345.0,89699.473
2050-11-08 01:00:00+00:00,0.0,0.0,0.0,38.75419,937.73742,0.0,0.0,96634.578,89699.473
2050-11-08 02:00:00+00:00,0.0,0.0,0.0,77.545607,1876.3756,0.0,0.0,96634.578,89699.473
2050-11-08 03:00:00+00:00,0.0,0.0,0.0,116.37425,0.0,0.0,0.0,96634.578,89699.473
2050-11-08 04:00:00+00:00,0.0,0.0,0.0,155.24012,0.0,0.0,0.0,96634.578,89699.473
2050-11-08 05:00:00+00:00,0.0,0.0,0.0,194.14321,0.0,0.0,0.0,96634.578,89699.473
2050-11-08 06:00:00+00:00,0.0,0.0,0.0,233.08353,942.24122,0.0,0.0,96634.578,89699.473
2050-11-08 07:00:00+00:00,0.0,0.0,0.0,272.06108,1885.3832,0.0,0.0,96634.578,89699.473
2050-11-08 08:00:00+00:00,0.0,0.0,0.0,311.07585,0.0,0.0,0.0,96634.578,89699.473
2050-11-08 09:00:00+00:00,0.0,0.0,0.0,350.12785,944.9435,0.0,0.0,96634.578,89699.473
2050-11-08 10:00:00+00:00,0.0,0.0,6379.4024,389.21707,1890.7878,0.0,0.0,96318.086,89699.473
2050-11-08 11:00:00+00:00,0.0,2701.9715,18688.384,428.34352,2837.5328,59.189729,682.09018,96318.086,95234.473
2050-11-08 12:00:00+00:00,0.0,5403.943,30997.365,467.5072,3785.1786,59.189729,682.09018,96318.086,98390.373
2050-11-08 13:00:00+00:00,0.0,5403.943,31946.953,506.7081,4733.7251,59.189729,682.09018,96318.086,98390.373
2050-11-08 14:00:00+00:00,0.0,5403.943,27070.199,153.34805,5683.1724,59.189729,682.09018,96352.513,98390.373
2050-11-08 15:00:00+00:00,0.0,2467.0174,13690.871,192.6234,0.0,0.0,0.0,95976.362,98390.373
2050-11-08 16:00:00+00:00,0.0,2467.0174,13690.871,231.93598,0.0,0.0,0.0,94724.623,98390.373
2050-11-08 17:00:00+00:00,0.0,0.0,311.54387,247.75514,0.0,0.0,0.0,93224.623,98390.373
2050-11-08 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91724.623,98390.373
2050-11-08 19:00:00+00:00,0.0,0.0,0.0,39.424259,953.9511,0.0,0.0,90224.623,98390.373
2050-11-08 20:00:00+00:00,0.0,0.0,0.0,78.885743,1908.803,0.0,0.0,88724.623,98390.373
2050-11-08 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88695.0,98390.373
2050-11-08 22:00:00+00:00,0.0,0.0,0.0,39.535937,0.0,0.0,0.0,89910.0,98390.373
2050-11-08 23:00:00+00:00,0.0,0.0,0.0,79.109099,957.55414,0.0,0.0,91125.0,98390.373
2050-11-09 00:00:00+00:00,0.0,0.0,0.0,0.0,1916.009,0.0,0.0,92340.0,98390.373
2050-11-09 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93555.0,98390.373
2050-11-09 02:00:00+00:00,0.0,0.0,0.0,39.66029,0.0,0.0,0.0,94770.0,98390.373
2050-11-09 03:00:00+00:00,0.0,0.0,0.0,79.345531,0.0,0.0,0.0,95985.0,98390.373
2050-11-09 04:00:00+00:00,0.0,0.0,0.0,119.05572,0.0,0.0,0.0,97200.0,98390.373
2050-11-09 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95700.0,98390.373
2050-11-09 06:00:00+00:00,0.0,0.0,0.0,39.760094,962.07732,0.0,0.0,94200.0,98390.373
2050-11-09 07:00:00+00:00,0.0,0.0,0.0,79.545138,0.0,0.0,0.0,92700.0,98390.373
2050-11-09 08:00:00+00:00,0.0,0.0,0.0,0.0,963.28479,0.0,0.0,91200.0,98390.373
2050-11-09 09:00:00+00:00,0.0,0.0,0.0,39.834946,1927.1733,0.0,0.0,89700.0,98390.373
2050-11-09 10:00:00+00:00,0.0,0.0,0.0,79.694843,0.0,0.0,0.0,88200.0,98390.373
2050-11-09 11:00:00+00:00,0.0,0.0,0.0,119.57969,0.0,0.0,0.0,86700.0,98390.373
2050-11-09 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85200.0,98390.373
2050-11-09 13:00:00+00:00,0.0,0.0,0.0,39.934749,966.30347,0.0,0.0,83700.0,98390.373
2050-11-09 14:00:00+00:00,0.0,0.0,0.0,79.894449,1933.2107,0.0,0.0,82200.0,98390.373
2050-11-09 15:00:00+00:00,0.0,0.0,0.0,119.8791,2900.7216,0.0,0.0,80700.0,98390.373
2050-11-09 16:00:00+00:00,0.0,0.0,0.0,159.8887,0.0,0.0,0.0,79200.0,98390.373
2050-11-09 17:00:00+00:00,0.0,0.0,0.0,199.92325,0.0,0.0,0.0,77700.0,98390.373
2050-11-09 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76200.0,98390.373
2050-11-09 19:00:00+00:00,0.0,0.0,0.0,40.084454,969.92589,0.0,0.0,74700.0,98390.373
2050-11-09 20:00:00+00:00,0.0,0.0,0.0,80.193859,1940.4555,0.0,0.0,73200.0,98390.373
2050-11-09 21:00:00+00:00,0.0,0.0,0.0,0.0,732.82936,0.0,0.0,71700.0,98390.373
2050-11-09 22:00:00+00:00,0.0,0.0,0.0,0.0,1704.5665,0.0,0.0,72915.0,98390.373
2050-11-09 23:00:00+00:00,0.0,0.0,0.0,40.184257,2676.9073,0.0,0.0,74130.0,98390.373
2050-11-10 00:00:00+00:00,0.0,0.0,0.0,0.0,3649.8519,0.0,0.0,75345.0,98390.373
2050-11-10 01:00:00+00:00,0.0,0.0,0.0,0.0,4623.3775,0.0,0.0,76560.0,98390.373
2050-11-10 02:00:00+00:00,0.0,0.0,0.0,0.0,5597.4842,0.0,0.0,77775.0,98390.373
2050-11-10 03:00:00+00:00,0.0,0.0,0.0,0.0,6572.1719,0.0,0.0,78990.0,98390.373
2050-11-10 04:00:00+00:00,0.0,0.0,0.0,0.0,7547.4406,0.0,0.0,79154.327,98390.373
2050-11-10 05:00:00+00:00,0.0,0.0,0.0,0.0,8523.2905,0.0,0.0,77654.327,98390.373
2050-11-10 06:00:00+00:00,0.0,0.0,0.0,40.353287,0.0,0.0,0.0,76154.327,98390.373
2050-11-10 07:00:00+00:00,0.0,0.0,0.0,80.730588,0.0,0.0,0.0,74654.327,98390.373
2050-11-10 08:00:00+00:00,0.0,0.0,0.0,0.0,977.59296,0.0,0.0,73154.327,98390.373
2050-11-10 09:00:00+00:00,0.0,0.0,0.0,40.425327,0.0,0.0,0.0,71654.327,98390.373
2050-11-10 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70154.327,98390.373
2050-11-10 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68654.327,98390.373
2050-11-10 12:00:00+00:00,0.0,0.0,0.0,40.497366,979.91716,0.0,0.0,68654.327,98390.373
2050-11-10 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67154.327,98390.373
2050-11-10 14:00:00+00:00,0.0,0.0,0.0,0.0,981.07925,0.0,0.0,65654.327,98390.373
2050-11-10 15:00:00+00:00,0.0,0.0,0.0,40.569406,0.0,0.0,0.0,65654.327,98390.373
2050-11-10 16:00:00+00:00,0.0,0.0,0.0,81.162825,982.24135,0.0,0.0,65654.327,98390.373
2050-11-10 17:00:00+00:00,0.0,0.0,0.0,121.78026,0.0,0.0,0.0,65212.072,98390.373
2050-11-10 18:00:00+00:00,0.0,2701.9715,0.0,162.4217,983.40345,0.0,0.0,63712.072,98390.373
2050-11-10 19:00:00+00:00,0.0,5403.943,0.0,203.08716,0.0,0.0,0.0,62212.072,98390.373
2050-11-10 20:00:00+00:00,0.0,8105.9144,0.0,243.77663,0.0,0.0,0.0,60712.072,98390.373
2050-11-10 21:00:00+00:00,0.0,9281.0817,0.0,284.49012,0.0,0.0,0.0,59212.072,98390.373
2050-11-10 22:00:00+00:00,0.0,7248.0908,0.0,325.22762,985.72764,0.0,0.0,59212.072,98390.373
2050-11-10 23:00:00+00:00,0.0,4311.1653,0.0,365.98913,1972.0363,0.0,0.0,59212.072,98390.373
2050-11-11 00:00:00+00:00,0.0,1374.2398,0.0,406.77465,0.0,0.0,0.0,59212.072,98390.373
2050-11-11 01:00:00+00:00,0.0,0.0,0.0,447.60878,0.0,0.0,0.0,59212.072,98390.373
2050-11-11 02:00:00+00:00,0.0,0.0,0.0,488.49151,989.24189,0.0,0.0,59212.072,98390.373
2050-11-11 03:00:00+00:00,0.0,0.0,0.0,529.42285,0.0,0.0,0.0,60427.072,98390.373
2050-11-11 04:00:00+00:00,0.0,0.0,0.0,570.40279,991.59405,0.0,0.0,61642.072,98390.373
2050-11-11 05:00:00+00:00,0.0,0.0,0.0,611.43134,0.0,0.0,0.0,62857.072,98390.373
2050-11-11 06:00:00+00:00,0.0,0.0,0.0,652.50849,993.9462,0.0,0.0,64072.072,98390.373
2050-11-11 07:00:00+00:00,0.0,0.0,0.0,693.63424,0.0,0.0,0.0,65287.072,98390.373
2050-11-11 08:00:00+00:00,0.0,0.0,9560.6129,734.8086,996.29836,0.0,0.0,66502.072,103925.37
2050-11-11 09:00:00+00:00,0.0,0.0,21869.594,776.03156,1993.7728,0.0,0.0,67717.072,109460.37
2050-11-11 10:00:00+00:00,0.0,0.0,34178.575,817.30313,2992.4233,0.0,682.09018,68932.072,114995.37
2050-11-11 11:00:00+00:00,0.0,0.0,46487.556,858.6233,3992.2499,0.0,1152.3996,70147.072,120530.37
2050-11-11 12:00:00+00:00,0.0,0.0,58796.538,899.99207,4993.2526,0.0,1834.4898,71362.072,126065.37
2050-11-11 13:00:00+00:00,0.0,0.0,71105.519,941.40945,5995.4313,0.0,2516.58,72577.072,131600.37
2050-11-11 14:00:00+00:00,0.0,0.0,83414.5,982.87543,6998.7861,0.0,2516.58,73792.072,137135.37
2050-11-11 15:00:00+00:00,72.510682,0.0,74948.387,1024.39,8003.317,0.0,2516.58,75007.072,137135.37
2050-11-11 16:00:00+00:00,448.44685,2397.8152,61569.06,1065.9532,7918.7718,0.0,2516.58,76222.072,137135.37
2050-11-11 17:00:00+00:00,824.38301,2397.8152,48189.733,1107.565,8925.6549,0.0,1663.9673,77437.072,137135.37
2050-11-11 18:00:00+00:00,1200.3192,5099.7867,34810.405,1149.2254,8490.4861,0.0,811.35456,78652.072,137135.37
2050-11-11 19:00:00+00:00,1576.2553,7801.7582,21431.078,1190.9344,0.0,149.72711,0.0,79867.072,137135.37
2050-11-11 20:00:00+00:00,1952.1915,10503.73,21431.078,1232.692,0.0,252.96578,0.0,81082.072,137135.37
2050-11-11 21:00:00+00:00,2328.1277,13205.701,8051.7506,1274.4982,0.0,402.69289,0.0,82297.072,137135.37
2050-11-11 22:00:00+00:00,2704.0638,15907.673,0.0,1316.353,0.0,552.42,0.0,83512.072,137135.37
2050-11-11 23:00:00+00:00,3080.0,18310.5,0.0,1358.2565,1013.9395,552.42,0.0,84727.072,137135.37
2050-11-12 00:00:00+00:00,3080.0,18310.5,0.0,1400.2085,2029.0551,552.42,0.0,84727.072,137135.37
2050-11-12 01:00:00+00:00,3080.0,18310.5,0.0,1442.2127,3045.4342,552.42,0.0,84727.072,137135.37
2050-11-12 02:00:00+00:00,3080.0,18310.5,0.0,1484.2692,4063.0769,552.42,0.0,84727.072,137135.37
2050-11-12 03:00:00+00:00,3080.0,18310.5,0.0,1526.3779,0.0,552.42,0.0,84727.072,137135.37
2050-11-12 04:00:00+00:00,3080.0,18310.5,0.0,1568.5388,0.0,552.42,0.0,84727.072,137135.37
2050-11-12 05:00:00+00:00,3080.0,18310.5,0.0,1610.7519,0.0,552.42,0.0,84727.072,137135.37
2050-11-12 06:00:00+00:00,3080.0,18310.5,0.0,1653.0172,1022.6967,552.42,0.0,84727.072,137135.37
2050-11-12 07:00:00+00:00,3080.0,16555.318,0.0,1695.2443,0.0,552.42,0.0,83227.072,137135.37
2050-11-12 08:00:00+00:00,3080.0,13618.393,0.0,1487.3679,1025.2237,552.42,0.0,81727.072,134948.69
2050-11-12 09:00:00+00:00,3080.0,13618.393,0.0,1529.7899,2051.711,552.42,0.0,81727.072,133801.2
2050-11-12 10:00:00+00:00,3080.0,15608.529,12308.981,1572.2641,3079.4618,552.42,0.0,81727.072,133801.2
2050-11-12 11:00:00+00:00,3080.0,18310.5,24617.962,1614.7905,4108.476,552.42,0.0,80227.072,139336.2
2050-11-12 12:00:00+00:00,3080.0,18310.5,36294.802,1657.3691,5138.7538,552.42,0.0,80227.072,139336.2
2050-11-12 13:00:00+00:00,3080.0,18310.5,36294.802,1700.0,6170.2952,552.42,0.0,80227.072,139336.2
2050-11-12 14:00:00+00:00,2565.019,15373.574,36294.802,1350.0849,0.0,365.26111,0.0,78727.072,139336.2
2050-11-12 15:00:00+00:00,2050.0379,12436.649,22915.475,1000.222,0.0,365.26111,0.0,77227.072,139336.2
2050-11-12 16:00:00+00:00,1535.0569,9499.7234,9536.1471,650.41132,0.0,178.10222,0.0,75727.072,139336.2
2050-11-12 17:00:00+00:00,1020.0758,6562.7979,0.0,300.65287,0.0,0.0,0.0,74227.072,139336.2
2050-11-12 18:00:00+00:00,1020.0758,3625.8724,0.0,0.0,1037.8589,0.0,0.0,72727.072,139336.2
2050-11-12 19:00:00+00:00,505.09476,3625.8724,0.0,42.944162,2076.9813,0.0,0.0,71227.072,139336.2
2050-11-12 20:00:00+00:00,0.0,688.94687,0.0,0.0,0.0,0.0,0.0,69727.072,139336.2
2050-11-12 21:00:00+00:00,0.0,688.94687,0.0,3.0911319,0.0,0.0,0.0,68227.072,139336.2
2050-11-12 22:00:00+00:00,0.0,0.0,0.0,46.191948,0.0,0.0,0.0,66727.072,139336.2
2050-11-12 23:00:00+00:00,0.0,0.0,0.0,89.344981,1044.1765,0.0,0.0,67942.072,139336.2
2050-11-13 00:00:00+00:00,0.0,0.0,0.0,132.55023,2089.6165,0.0,0.0,69157.072,139336.2
2050-11-13 01:00:00+00:00,0.0,0.0,0.0,175.79436,0.0,0.0,0.0,70207.36,139336.2
2050-11-13 02:00:00+00:00,0.0,0.0,0.0,219.07737,0.0,0.0,0.0,71261.727,139336.2
2050-11-13 03:00:00+00:00,0.0,0.0,0.0,262.39926,0.0,0.0,0.0,71027.813,139336.2
2050-11-13 04:00:00+00:00,0.0,0.0,0.0,305.76002,0.0,0.0,0.0,69527.813,139336.2
2050-11-13 05:00:00+00:00,0.0,0.0,0.0,349.15966,0.0,0.0,0.0,68027.813,139336.2
2050-11-13 06:00:00+00:00,0.0,0.0,0.0,0.0,1051.0844,0.0,0.0,66527.813,139336.2
2050-11-13 07:00:00+00:00,0.0,0.0,0.0,43.477399,2103.1096,0.0,0.0,65027.813,139336.2
2050-11-13 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63527.813,139336.2
2050-11-13 09:00:00+00:00,0.0,0.0,0.0,43.555156,1053.9067,0.0,0.0,63527.813,132502.87
2050-11-13 10:00:00+00:00,0.0,579.67197,12308.981,87.149189,2108.7541,0.0,0.0,63527.813,132034.89
2050-11-13 11:00:00+00:00,0.0,3281.6435,24617.962,130.7821,3164.5422,0.0,682.09018,62027.813,134476.33
2050-11-13 12:00:00+00:00,0.0,5983.6149,36926.944,174.45389,4221.2711,0.0,1364.1804,60527.813,139937.22
2050-11-13 13:00:00+00:00,0.0,5983.6149,48776.349,218.16456,5278.9407,0.0,1364.1804,60527.813,139937.22
2050-11-13 14:00:00+00:00,0.0,5983.6149,44878.304,261.91411,6337.5511,0.0,1364.1804,59027.813,139937.22
2050-11-13 15:00:00+00:00,0.0,5873.851,31498.977,305.70253,7397.1022,0.0,511.56763,57527.813,139937.22
2050-11-13 16:00:00+00:00,0.0,2936.9255,18119.649,0.0,0.0,0.0,0.0,56027.813,139937.22
2050-11-13 17:00:00+00:00,0.0,0.0,4740.3219,0.0,0.0,0.0,0.0,54527.813,139937.22
2050-11-13 18:00:00+00:00,0.0,0.0,4740.3219,43.90506,1062.3733,0.0,0.0,53027.813,139937.22
2050-11-13 19:00:00+00:00,0.0,0.0,4740.3219,87.848998,2125.6874,0.0,0.0,51527.813,139937.22
2050-11-13 20:00:00+00:00,0.0,0.0,0.0,0.0,3189.9422,0.0,0.0,50027.813,139937.22
2050-11-13 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48527.813,139937.22
2050-11-13 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47027.813,139937.22
2050-11-13 23:00:00+00:00,0.0,0.0,0.0,0.0,1067.077,0.0,0.0,47316.818,139937.22
2050-11-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47859.257,139937.22
2050-11-14 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47917.183,139937.22
2050-11-14 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47532.973,139937.22
2050-11-14 03:00:00+00:00,0.0,0.0,0.0,44.207769,1069.698,0.0,0.0,46032.973,139937.22
2050-11-14 04:00:00+00:00,0.0,0.0,0.0,88.438684,0.0,0.0,0.0,44532.973,139937.22
2050-11-14 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43032.973,139937.22
2050-11-14 06:00:00+00:00,0.0,0.0,0.0,44.277209,1071.3782,0.0,0.0,41532.973,139937.22
2050-11-14 07:00:00+00:00,0.0,0.0,0.0,0.0,2143.3165,0.0,0.0,40032.973,139937.22
2050-11-14 08:00:00+00:00,0.0,0.0,0.0,44.323502,0.0,0.0,0.0,38532.973,139937.22
2050-11-14 09:00:00+00:00,0.0,0.0,0.0,88.67015,1073.0585,0.0,0.0,38532.973,133103.89
2050-11-14 10:00:00+00:00,0.0,0.0,8935.0069,133.03994,2146.677,0.0,0.0,38532.973,126270.56
2050-11-14 11:00:00+00:00,0.0,0.0,17177.473,177.43289,3220.8556,0.0,0.0,38532.973,119437.22
2050-11-14 12:00:00+00:00,0.0,0.0,17177.473,221.84897,4295.5943,0.0,0.0,38532.973,112603.89
2050-11-14 13:00:00+00:00,0.0,0.0,17177.473,266.28821,5370.893,0.0,0.0,37032.973,112603.89
2050-11-14 14:00:00+00:00,0.0,0.0,3798.146,0.0,0.0,0.0,0.0,35532.973,112603.89
2050-11-14 15:00:00+00:00,0.0,0.0,0.0,44.485527,1076.4189,0.0,0.0,34032.973,112603.89
2050-11-14 16:00:00+00:00,0.0,0.0,0.0,88.994201,2153.3979,0.0,0.0,32532.973,112603.89
2050-11-14 17:00:00+00:00,0.0,0.0,0.0,133.52602,3230.937,0.0,0.0,31032.973,112603.89
2050-11-14 18:00:00+00:00,0.0,0.0,0.0,178.08099,4309.0361,0.0,0.0,29532.973,112603.89
2050-11-14 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28032.973,112603.89
2050-11-14 20:00:00+00:00,0.0,0.0,0.0,44.60126,1079.2193,0.0,0.0,26532.973,112603.89
2050-11-14 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25032.973,112603.89
2050-11-14 22:00:00+00:00,0.0,0.0,0.0,44.647553,1080.3395,0.0,0.0,23532.973,112603.89
2050-11-14 23:00:00+00:00,0.0,0.0,0.0,89.318252,2161.239,0.0,0.0,23243.775,112603.89
2050-11-15 00:00:00+00:00,0.0,0.0,0.0,134.0121,3242.6986,0.0,0.0,22924.64,112603.89
2050-11-15 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22924.64,112603.89
2050-11-15 02:00:00+00:00,0.0,0.0,0.0,44.716582,1082.0098,0.0,0.0,22924.64,112603.89
2050-11-15 03:00:00+00:00,0.0,0.0,0.0,0.0,2164.2946,0.0,0.0,22924.64,112603.89
2050-11-15 04:00:00+00:00,0.0,0.0,0.0,0.0,3246.8545,0.0,0.0,22924.64,112603.89
2050-11-15 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22924.64,112603.89
2050-11-15 06:00:00+00:00,0.0,0.0,0.0,0.0,1083.1101,0.0,0.0,21424.64,112603.89
2050-11-15 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20421.522,112603.89
2050-11-15 08:00:00+00:00,0.0,0.0,669.75863,44.78479,1083.6602,0.0,0.0,20328.846,105770.56
2050-11-15 09:00:00+00:00,0.0,2701.9715,12978.74,89.580948,2167.5955,0.0,0.0,18828.846,98937.223
2050-11-15 10:00:00+00:00,0.0,5403.943,25287.721,134.38847,3251.8058,0.0,0.0,17328.846,92103.89
2050-11-15 11:00:00+00:00,0.0,8105.9144,37596.702,179.20737,4336.2912,0.0,0.0,15828.846,85270.556
2050-11-15 12:00:00+00:00,0.0,10807.886,49905.683,224.03763,5421.0517,0.0,0.0,14328.846,78437.223
2050-11-15 13:00:00+00:00,0.0,11692.436,62214.665,268.87926,6506.0873,0.0,0.0,14328.846,71603.89
2050-11-15 14:00:00+00:00,0.0,11692.436,62214.665,313.73226,7591.3979,0.0,0.0,14328.846,70481.742
2050-11-15 15:00:00+00:00,0.0,11692.436,48835.337,358.59662,3568.3222,0.0,0.0,14328.846,70481.742
2050-11-15 16:00:00+00:00,0.0,8755.5106,35456.01,10.874174,0.0,0.0,0.0,14328.846,70481.742
2050-11-15 17:00:00+00:00,0.0,6726.747,22076.682,0.0,0.0,0.0,0.0,14328.846,70481.742
2050-11-15 18:00:00+00:00,0.0,4959.5337,8697.3551,44.89847,1086.4109,0.0,0.0,14328.846,70481.742
2050-11-15 19:00:00+00:00,0.0,2690.7364,0.0,0.0,2173.0969,0.0,0.0,14328.846,70481.742
2050-11-15 20:00:00+00:00,0.0,0.0,0.0,44.921206,0.0,0.0,0.0,14328.846,70481.742
2050-11-15 21:00:00+00:00,0.0,0.0,0.0,89.85378,0.0,0.0,0.0,14328.846,70481.742
